ra dec stellar_mass r50_s11 r50_nsa bar_fraction B_T
221.55413904933405 15.909541982154781 10.17773151397705 4.15 3.8975475765189627 0.789 0.1
244.92305304833837 36.08823776159536 10.702585220336914 6.72 6.3527013045679634 0.919 0.35
196.76057641626335 29.897777422634658 10.786152839660645 6.28 5.36924497583704 0.138 0.54
183.45328300321634 39.70652310742451 10.323210716247559 10.2 9.496547242259549 0.105 0.11
154.85191280481487 63.99028633309875 10.424649238586426 5.28 4.897904909794822 0.156 0.3
162.0267729047325 23.95402945436166 10.263871192932129 2.6 2.3502811501619636 0.08 0.25
123.96827767704873 20.502463954610793 10.59512710571289 5.86 5.006065170263407 0.375 0.09
208.98446193447987 21.125974563331436 10.813082695007324 9.61 7.461548703613149 0.182 0.33
217.871435212993 6.854666383280459 10.657279968261719 7.26 7.191006356538318 0.417 0.97
151.72514727628575 63.34667733783966 10.094202041625977 3.86 3.8701077330940414 0.048 0.35
134.1840238604732 44.66133698182701 10.131831169128418 3.53 3.4901200257607172 0.111 0.79
167.91300696868657 9.696093329886553 10.008033752441406 6.68 6.532871916538192 0.03 0.18
197.69851032946937 29.70989513049821 10.195798873901367 5.79 4.832296692207803 0.075 0.19
218.56927169975427 37.200731384084534 10.088772773742676 2.81 2.71540187035926 0.138 0.1
171.66049150948575 57.07641929038727 10.070816040039062 3.55 3.5169433264957877 0.182 0.03
45.72833915255396 0.33504945167062467 10.190242767333984 4.11 3.311532477438937 0.107 0.7
213.5131381363396 35.386465855000964 10.1749906539917 5.37 0.8591131397467309 0.182 0.34
139.58656483182102 40.99848456836976 10.909924507141113 6.11 5.122637233290235 0.595 0.3
151.2947864574869 44.17493851432472 10.45202350616455 5.71 5.2143411533758774 0.143 0.2
137.33518359133512 0.7387474351262071 10.311448097229004 3.59 2.991346124874193 0.094 0.45
173.95453140424425 56.95230378825305 11.028311729431152 6.04 4.500762634141211 0.514 0.52
123.68639828281606 46.41497528233154 10.297228813171387 9.21 6.71491765897929 0.523 0.07
215.7682993737223 38.142328786769795 11.010941505432129 6.0 5.426193977758454 0.906 0.27
127.01957320356759 28.550333929756793 10.12844181060791 5.78 5.505532074830353 0.4 0.98
139.58542104215508 41.0318674477308 10.639350891113281 8.11 6.6855913296442235 0.022 0.19
218.37995638842287 17.01991844929538 10.709973335266113 4.75 4.445778204845275 0.4 0.11
46.28574284689828 0.34344304297628675 10.760499954223633 9.41 7.349324913411886 0.071 0.5
128.34932116199155 49.673599347073115 10.317197799682617 5.16 5.0395204706712535 0.595 0.27
186.15648497913966 10.839049348769546 10.45004940032959 4.44 4.081945206879375 0.705 0.12
51.6890506806089 -0.3630337999366547 10.430296897888184 3.19 2.96270132080084 0.664 0.42
49.80452781902978 0.9569050133785915 10.39807415008545 4.93 4.518887191806071 0.419 0.16
190.74519811026138 39.84566373462401 10.96955680847168 7.23 6.262716769355079 0.051 0.67
215.6280855892837 4.8477367015508275 10.569497108459473 8.87 7.774088197182075 0.148 0.04
117.35176825267797 18.570329025180616 10.10271167755127 11.29 7.730068812147263 0.15 0.58
169.73721614714032 46.6155904071769 10.481890678405762 6.47 5.572751448053742 0.184 0.32
239.76802938162442 5.586306162952838 10.800933837890625 3.88 3.2622570373029434 0.857 0.62
176.1699813669054 37.17479268718042 10.051536560058594 3.69 3.4572192614314488 0.13 0.09
175.84141839139124 57.13943081287409 10.194783210754395 3.02 2.682734671488988 0.176 0.44
47.1188191875255 0.38756353454108794 10.449148178100586 7.92 7.688939453027212 0.073 0.9
173.09333108831018 57.25487939496291 10.11369800567627 2.65 2.3597310106890323 0.278 0.37
144.9082925644014 59.79127363748678 11.131499290466309 8.54 7.21467759615881 0.972 0.41
252.79188887281956 25.172615673788645 10.73282241821289 3.83 2.923687740416734 0.167 0.8
246.90884001936263 43.94023979723192 10.531014442443848 5.5 5.341881776647129 0.143 0.18
206.78851170203518 3.6438426632918466 10.411694526672363 2.85 2.5264291345968397 0.679 0.47
140.07084334328727 28.028780109084117 10.2752046585083 6.1 6.061005042916349 0.119 0.18
217.37064438794417 13.82338933112832 10.148842811584473 5.95 5.684061773291897 0.063 0.88
171.23204245374282 19.933168111624738 10.036518096923828 5.92 5.414976537062612 0.364 0.0
214.86329015168891 54.100299882734724 10.85444450378418 5.87 4.925675156303675 0.098 0.53
224.11408024158217 45.35389589784667 10.06037712097168 6.91 6.714567249919978 0.171 0.04
217.80903621693466 36.058631975723216 10.203535079956055 3.89 3.3790466487643016 0.192 0.07
163.20038414148624 0.18723209957918527 10.720489501953125 4.82 4.279399813087291 0.379 0.27
116.63878323577879 17.95703330936011 10.027887344360352 6.05 5.579267199527019 0.067 0.05
163.43356720546936 16.46943820950961 10.56543254852295 4.09 3.7501884034360295 0.344 0.3
218.03500873378 0.41113973287401 10.594565391540527 3.39 3.279213499349148 0.633 0.1
212.6741515035299 5.2840264292295105 10.39272689819336 4.46 4.263697487270466 0.32 0.84
203.27919498317348 30.429290593430373 10.832392692565918 6.23 5.379332140559192 0.7 0.3
180.32953187855153 56.57018171072205 10.976211547851562 3.89 3.599606296329138 0.593 0.42
209.55160974940523 5.1012368223269915 10.077948570251465 2.1 2.080467960159982 0.25 0.09
218.251240360013 4.2994151100023394 10.526814460754395 9.42 8.288668449962822 0.516 0.44
130.9237499721794 54.02628487208037 10.350362777709961 3.92 3.4162395771571314 0.893 0.28
155.9991008695442 6.485404973260432 10.681562423706055 4.79 4.608564406951406 0.154 0.05
156.01119528295703 6.495160161257398 10.261014938354492 3.95 4.515469588296912 0.28 0.34
210.0767688070643 5.045081585170641 10.603911399841309 4.18 3.559212947636089 0.079 0.33
131.83127978366682 31.18176940028384 10.560717582702637 7.03 6.384058776173864 0.281 0.16
218.73091234576285 35.802888142849355 10.12918758392334 5.51 5.441795313611883 0.029 1.0
241.19378564521398 5.19169299906652 10.040427207946777 4.23 3.8014044240249603 0.024 0.07
180.7378426598335 20.65991823859312 10.0256986618042 4.18 3.8026627283412866 0.083 0.03
43.517698046061255 0.6764603280459343 10.18369197845459 6.72 7.237582977273695 0.185 0.48
169.92232426269092 36.11375458285989 10.656278610229492 3.3 2.028020026934277 0.286 0.77
247.5916726263149 40.92424219852173 10.172261238098145 7.4 6.4157648313650695 0.488 0.0
6.313072181216348 -1.1117572739769932 10.854949951171875 4.41 4.38447609095387 0.043 0.42
225.3158599901398 11.402001111435904 10.079439163208008 2.42 2.4018372272704447 0.057 0.07
201.20467143628122 43.677215867007135 10.734414100646973 8.03 6.940112850308665 0.833 0.14
151.7244697454213 9.386905719914994 10.439107894897461 2.92 2.70320074555989 0.962 0.49
199.1143345817646 12.950337879523847 10.04425048828125 2.93 2.685471871536594 0.189 0.96
169.6790551516349 -0.3617021438336977 10.510079383850098 5.96 5.672908597921488 0.241 0.92
220.96812128780817 16.47421947126602 10.609933853149414 4.52 4.427182914163152 0.042 0.07
221.21497852543592 30.24771523186741 11.02664852142334 9.57 8.41521782046633 0.119 0.19
201.19302274892462 43.662265025704144 10.446492195129395 5.24 4.78260920728477 0.2 0.7
178.08401082344724 66.54487068538414 10.467290878295898 8.0 6.873995053516084 0.077 0.77
170.1607079374332 36.21426301919208 10.137863159179688 4.48 4.450408766999617 0.143 0.81
195.97090018992324 11.818792462045996 10.302919387817383 7.34 6.2645653662501495 0.08 0.02
167.8632437993558 -0.28913859832324756 10.15609073638916 4.3 4.238931438210968 0.043 0.95
131.38430438905786 23.606216928355973 10.301934242248535 2.97 3.121476102104063 0.163 0.99
169.68489095766785 2.4711286739606115 10.67690658569336 5.07 3.6656033586123025 0.452 0.8
121.00577602703069 24.545500631568075 10.261898040771484 3.29 3.062144137831635 0.75 0.26
251.52916483349853 42.46039841225916 10.692289352416992 8.6 6.390607593734768 0.308 0.14
169.88915951938608 59.51469284153281 10.599225997924805 4.51 4.499052579544671 0.2 0.14
171.56563762571474 27.867149854927835 10.051419258117676 5.35 4.514174537583104 0.077 0.66
206.71640697802025 3.7477758257126097 10.03321361541748 3.71 3.2262901041704093 0.204 0.21
170.86622185496128 35.58434046238783 10.12871265411377 4.82 4.242136260898396 0.143 0.26
240.55423518395762 16.42621823642986 10.786408424377441 6.09 4.818940860749096 0.929 0.56
171.32367639436552 59.14131986049389 10.002837181091309 7.17 5.896886642755353 0.138 0.2
257.42743261564465 36.41495204086827 10.418668746948242 6.73 6.848849496067297 0.147 0.27
138.54711152220327 0.8182154349277488 10.369518280029297 6.97 6.113746156504328 0.372 0.15
227.93336604645594 12.233934464926358 10.29194450378418 5.92 5.569246159757764 0.068 0.03
139.0573498379553 0.7006507104572245 10.635603904724121 6.34 5.6828082712511945 0.819 0.31
201.2221874069795 30.748080014316166 10.508384704589844 3.76 3.2836319004033587 0.348 0.49
198.53439746899994 62.20944602219312 10.377582550048828 5.38 4.978729501279337 0.4 0.14
221.83623492114523 23.807334877140587 10.204465866088867 2.76 2.161267362771193 0.577 0.63
172.07527913169557 41.64147558216352 10.080512046813965 2.99 2.9983702604907156 0.029 0.83
259.62562697897624 62.83193178136454 10.307574272155762 2.98 2.7645497628730884 0.676 0.61
229.73852874744657 28.132417899610733 10.06603717803955 7.82 6.940747637403268 0.112 0.04
144.12916934236634 27.20772040856073 10.305047988891602 3.49 2.9628126839089663 0.364 0.29
176.12713009076847 7.0604303730724585 10.541145324707031 13.14 9.960225357135162 0.732 0.31
212.58188485385017 36.03945270742858 10.60177230834961 7.2 6.1027001019955405 0.122 0.19
125.36592882202814 12.392604825166115 10.700577735900879 5.07 4.626549162080557 0.942 0.27
111.40506164139137 42.294957904664805 10.334994316101074 6.96 5.994311478129035 0.128 0.04
168.75718073327107 29.155595648683622 10.65719985961914 4.89 4.374181178329722 0.686 0.62
152.4810052415116 9.469826317573979 10.630871772766113 6.57 5.3553903839555135 0.289 0.59
212.58738345361942 23.77282087401068 10.757865905761719 7.31 6.12561890068114 0.758 0.42
214.83882804889478 35.092142954537465 10.542302131652832 5.66 4.943096564421951 0.158 0.26
165.2026945527756 15.602369992993856 10.315077781677246 9.34 7.11261254706949 0.103 0.24
130.5260056885505 30.820051724337237 10.095520973205566 3.27 3.0799103726467414 0.395 0.22
212.13947082355048 23.868242809229073 10.952333450317383 10.79 9.15717096554464 0.154 0.06
144.1402720265348 43.16430211308726 10.291769027709961 4.59 4.24344679059497 0.552 0.21
20.06395739723849 -0.33584826006508306 10.60634994506836 8.21 8.37677791593126 0.021 0.09
225.03346619446054 -0.5864119968356384 10.826600074768066 9.47 8.962289984497502 0.902 0.23
206.85697000476196 22.578279675913343 10.468430519104004 3.79 3.1293469411516166 0.032 0.5
132.02980102988974 54.72383081019998 10.21726131439209 8.55 7.333554289552088 0.227 0.07
151.49067260763854 2.58323236726846 10.358543395996094 7.24 6.029795453186425 0.116 0.41
243.6547964894357 49.09860030411182 10.61952018737793 5.08 4.674730305039715 0.29 0.36
218.60797506059558 52.96009028655606 10.31899642944336 4.75 4.704476037317055 0.205 0.99
175.97727859521046 23.577603999870508 10.325601577758789 4.99 4.449276591044488 0.378 0.36
256.5645173993083 37.58532695502409 10.508854866027832 5.47 5.325835862406273 0.054 0.52
169.03922135897608 29.087110124326305 10.363228797912598 3.17 3.048003083871134 0.154 0.46
45.27329445319031 0.7560084928228603 10.72813606262207 4.86 2.7193547705499843 0.25 0.85
168.395578459962 60.12509585810423 10.7371244430542 6.87 5.887758116223061 0.111 0.25
208.62806948104287 5.462501333517766 10.060500144958496 3.86 3.765799423439594 0.231 0.73
233.2692610555112 20.265895125499366 10.29888916015625 6.03 5.641499494201467 0.059 0.15
130.23556765594032 52.93786355448616 10.59232234954834 5.01 4.425327229502149 0.158 0.95
113.95350895809277 40.32731183035676 10.761394500732422 5.85 5.252542193715478 0.838 0.38
174.48071726112752 46.18364207810019 10.670259475708008 5.3 4.580017486909908 0.278 0.41
224.73907953120997 22.145493888893146 10.445700645446777 4.0 3.600637303196264 0.172 0.35
231.51113925953737 16.323250793281417 10.296693801879883 7.29 6.797460142561913 0.036 0.1
19.355726082847305 -0.3402465410748323 10.705510139465332 7.46 7.478818423335611 0.088 0.47
219.65951329932656 52.58116140405401 10.939867973327637 7.65 7.093292836781301 0.676 0.39
198.6903058282006 62.06596005664362 10.428864479064941 5.29 4.6134233927917165 0.517 0.25
127.4348388598834 22.424396366429715 10.198302268981934 3.93 3.560978915496917 0.697 0.14
198.39394064882052 9.769948559812045 10.170658111572266 5.41 4.839902510594505 0.083 0.82
169.8394313606834 22.838840481850728 10.745863914489746 4.61 3.655332478610578 1.0 0.67
129.76743310235162 50.44602766010084 10.733640670776367 3.87 2.779719815185912 0.379 0.84
169.11604592527914 29.18711386443399 10.460023880004883 6.96 5.430152724755338 0.103 0.11
131.01099361001053 55.23167971296111 10.904476165771484 10.48 9.133851745720014 0.441 0.26
222.41262434023898 13.769112779565235 10.796836853027344 5.21 4.292262041675061 0.826 0.43
179.48042223553946 7.117227517550514 10.492196083068848 5.61 5.225704567456311 0.163 0.14
129.68692519353982 50.61898844370327 10.289731979370117 6.01 4.97621829308939 0.5 0.12
172.99427972492455 -0.05031655768476531 10.084607124328613 10.14 8.199638810577996 0.056 0.01
219.1604212393886 14.669041014025447 10.183485984802246 6.23 5.691229472449279 0.087 0.02
159.69773881613435 12.14406280471865 10.399842262268066 3.75 3.26830849670894 0.861 0.34
146.6287582622928 34.91683772023807 10.509232521057129 3.1 2.853663781405503 0.36 0.42
112.19870417863362 43.48910987892756 10.416805267333984 6.72 5.576825277485837 0.094 0.1
166.5950888491087 13.194706015865945 10.633445739746094 4.73 4.123945380135042 0.828 0.35
192.9423828609206 61.1370671706446 10.445895195007324 4.66 4.206535622510454 0.196 0.54
230.20855400449034 47.725382605981565 10.113693237304688 4.37 4.422492810722908 0.419 0.4
124.21922436198702 26.458140291316738 10.358793258666992 5.68 5.117653318741079 0.609 0.05
191.3400755822489 61.69442021035732 10.96473217010498 7.38 6.627889955006873 0.505 0.1
219.3072000397315 14.665104325233877 10.881543159484863 5.32 5.2959812730197875 0.088 0.45
220.1630078724725 9.096074804543688 10.264290809631348 3.74 3.63360689964908 0.104 0.35
171.0995099449731 27.712618256010174 10.423540115356445 4.18 3.822224578065149 0.833 0.29
261.44502709550795 59.615354503912805 10.801374435424805 6.15 4.805554783761242 0.304 0.42
133.54219134953846 24.776740568787766 10.019524574279785 4.47 4.162962614436325 0.261 0.83
233.73403171970443 21.365703486806083 10.183780670166016 4.7 3.7598337881109036 0.111 0.42
146.07968009106335 34.64628785762729 10.277813911437988 4.48 4.305787448892263 0.455 0.02
171.88706751159197 36.07132164361469 10.73972225189209 5.16 3.728227795689302 0.968 0.7
224.98954463377194 9.485813018385493 10.180383682250977 7.87 6.7837830978411064 0.109 0.17
225.05410382631877 33.54805287653424 10.296120643615723 11.35 9.524232704510444 0.106 0.01
235.7937275843929 29.910144626565156 10.222354888916016 4.26 3.688989363522218 1.0 0.21
221.09834911026562 16.48845454902394 10.267888069152832 4.62 4.2510070366409725 0.312 0.0
170.32170990961416 60.37077671574873 10.394753456115723 4.98 4.25675530354505 0.409 0.28
133.59000089098507 32.68084208911169 10.013606071472168 5.64 8.600626456027703 0.055 0.28
179.13625737444434 46.53042142501716 10.208858489990234 5.08 4.365814019385366 0.348 0.47
229.8109224028782 1.8901831635900745 10.164809226989746 4.17 3.9339502028998385 0.857 0.66
209.73015460453863 5.466656487718732 10.247821807861328 4.62 4.032108367722932 0.034 0.5
212.90133764767006 24.078515362711897 10.474292755126953 5.77 5.334403736916632 0.032 0.07
170.1382190529188 59.87043949172987 10.909235000610352 5.39 4.980210335206365 0.115 0.63
198.78159892310424 62.5214381110895 10.381170272827148 5.88 5.891277446199016 0.068 0.94
175.14510516975128 41.119534408200096 10.051090240478516 5.95 5.8403078191693725 0.432 0.24
154.80821856162152 5.451479734823542 10.040423393249512 4.98 4.698238146870194 0.073 0.19
209.59513551675226 9.534302933527563 10.277099609375 4.79 4.5725117560289466 0.083 0.91
221.66757586935117 16.4006247642434 10.537249565124512 2.27 1.5831173867999515 0.0 0.53
174.78846457810587 46.68741232132191 10.267911911010742 9.31 7.876313361541064 0.079 0.36
173.78133923803253 29.891046206243832 11.001572608947754 13.27 7.821779758757756 0.625 0.87
115.62082869713235 31.098853795496964 10.303193092346191 8.7 7.139869867449338 0.037 0.01
183.5942847529822 22.18687531035218 10.33577823638916 4.52 3.833124107018543 0.146 0.16
258.10358181535594 35.445516523893204 10.146990776062012 3.98 3.7121807294296385 0.214 0.29
209.79112167621133 9.69495045115711 10.811897277832031 4.31 4.067186673383083 0.814 0.45
220.02933545555842 19.069373963153335 10.38785457611084 4.97 4.749081007582184 0.558 0.12
131.3641598495375 34.41923866061618 10.38031005859375 3.72 3.301849678318945 0.182 0.03
177.00844116324646 24.006908253335183 10.49210262298584 5.47 3.99577525372717 0.138 0.6
142.88367246505732 0.6829356547376633 10.195956230163574 5.23 4.441207360242324 0.167 0.24
221.80850090961295 16.284073915825257 10.248753547668457 3.7 3.325286251666258 0.315 0.11
224.90946547950446 13.21491655649585 10.697486877441406 8.02 6.321980379823831 0.143 0.25
190.3091774760153 12.988972800368117 10.395195960998535 4.59 4.035800048400719 0.2 0.25
112.77808833234074 39.44600644973278 10.70373821258545 9.04 7.655383197257838 0.783 0.13
113.05701298617069 39.5600737595806 10.991645812988281 6.85 6.314013428442136 0.878 0.35
221.30817775074976 33.03027202350329 10.45346450805664 7.7 6.157330439672681 0.13 0.51
223.30812311593866 23.313224264081168 10.487883567810059 4.62 4.3789386371468355 0.606 0.15
222.2345231382743 16.338508395539897 10.015402793884277 5.04 4.712854170932611 0.087 0.54
218.3756134322084 34.56124149965425 10.291278839111328 5.18 4.353378927704352 0.771 0.1
230.34860084155912 28.560927169324586 10.69162368774414 4.23 4.607688396698781 0.047 0.55
126.11503972917566 32.578627672896566 10.084607124328613 5.54 5.2486866435385355 0.209 0.27
174.57490384098318 -3.3543783461023198 10.140969276428223 4.52 4.117704548962505 0.051 0.26
208.55763767007377 26.659369979249718 10.477140426635742 3.54 3.0135366636884413 0.353 0.29
128.18297742026937 49.95234935707297 10.907305717468262 6.63 7.533561281980757 0.094 0.61
230.44037899835033 23.152596324173505 10.170522689819336 6.34 6.181896462975168 0.028 0.43
204.80793834296105 44.25100156296286 10.599326133728027 5.8 5.609314111399041 0.821 0.22
228.4733412131114 33.38741445069335 10.442797660827637 7.16 7.401160762137505 0.195 0.76
117.47145380404818 44.87315526480724 11.012716293334961 4.97 4.518975249297481 1.0 0.48
219.00174334458697 60.48440715366618 11.006820678710938 10.98 8.095668391108868 0.871 0.33
230.17227447629497 49.10654248277111 11.002540588378906 7.82 6.939945974286097 0.535 0.42
222.32004641257575 18.744017163869586 10.556882858276367 3.52 3.081450365834662 0.806 0.69
223.04208765532937 0.783985973257624 10.398248672485352 3.63 3.46522319067926 0.946 0.36
204.33621969794262 52.54303963347641 11.009543418884277 7.42 8.233026389373812 0.029 0.35
202.69980121359458 38.11250834080587 10.393447875976562 7.48 6.0910826325219 0.075 0.34
173.49429272357006 -3.496080433775749 10.040474891662598 5.16 4.584413595034626 0.097 0.06
147.13930747275663 47.36762825243041 10.480226516723633 5.16 4.686764420249338 0.771 0.32
230.2922242202484 48.9480418802247 10.06836223602295 5.33 5.362130124866037 0.2 0.95
164.56398769404908 20.74465832708317 10.131670951843262 4.09 3.941742092207366 0.528 0.27
187.02825258477358 13.911401544809967 10.07675838470459 6.61 7.470961372108987 0.098 0.04
156.50223736845206 5.484322515317968 11.275398254394531 9.37 8.109257790706137 0.467 0.33
242.57376345132474 15.621105796558627 10.401854515075684 4.44 4.400148670694495 0.065 0.19
208.79172957059893 56.90574181255155 10.443879127502441 5.75 5.140008157671002 0.074 0.2
216.03492996390952 21.088491905083966 10.782803535461426 6.19 5.29728153639929 0.152 0.26
164.5587473145158 23.50614595021663 11.02554988861084 6.36 6.6535559264377175 0.111 0.52
165.30263633713452 16.724268971399262 10.219537734985352 5.87 5.382527191189601 0.1 0.04
248.46568452925226 41.591762739128036 10.30903434753418 8.02 6.378325984036255 0.364 0.23
208.14662116657962 19.084486952310073 10.28023910522461 5.23 5.063169508416795 0.042 0.63
174.70810495784085 66.93799601987845 11.074828147888184 7.89 7.6360486909239365 0.938 0.45
216.16490442928284 21.076841075149577 10.82544231414795 5.46 5.282701091278115 0.056 0.66
230.8761427739925 28.13365858146412 10.429311752319336 4.45 3.6436760519027938 0.957 0.51
248.50746675577727 41.347944396476464 10.3057279586792 3.6 2.62617369693034 0.1 0.15
208.14138614256765 43.64288383352924 10.577096939086914 4.61 4.059674164759268 0.062 0.33
207.6574298672526 43.76413130596844 10.607490539550781 3.58 3.337781895150851 0.714 0.28
219.43940188237497 19.14660796730145 10.354595184326172 4.41 4.2975497669782845 0.5 0.12
239.98794548830284 41.47777513156613 10.76298713684082 4.7 4.621827106670353 0.774 0.28
253.34231266947694 33.02840280044665 10.540251731872559 4.82 3.9644449355655 0.522 0.41
167.01938798016823 26.733863425148066 10.746889114379883 8.87 7.677721743102309 0.725 0.36
168.7368520318359 33.825644691310636 10.527809143066406 9.88 8.59574679866821 0.143 0.09
221.20630619710406 24.54409839204455 10.552072525024414 3.23 3.2203092296147826 0.161 0.03
204.66680583090067 61.74922701763542 10.631163597106934 4.19 3.5701337174092242 0.585 0.55
195.92868662929152 61.31782379775527 10.389753341674805 8.14 5.417621761375349 0.0 0.72
169.8660694202169 22.752975156564 10.618064880371094 5.29 4.826603181927211 0.854 0.41
193.84907419245445 14.983934088281066 10.174056053161621 4.82 4.6911573674696045 0.0 0.23
220.5831856361937 19.19185830978551 10.630590438842773 5.54 4.867979563954373 0.816 0.35
164.32986797030696 39.025070986176985 10.72766399383545 4.08 3.9139999786912947 0.829 0.41
225.23052428834427 16.947077919483565 10.347264289855957 3.11 2.8196994874844923 0.286 0.66
165.94914982090737 16.741581561319283 10.636849403381348 4.48 4.085758172949105 0.398 0.58
250.45320315670338 41.81873747788979 10.601053237915039 4.99 4.505724542059694 0.893 0.31
168.56357248234644 34.15435691230849 10.363887786865234 4.67 4.2694996081066 0.094 0.03
328.8649888105048 -0.5338913056109292 10.315248489379883 7.01 6.148521673864599 0.093 0.15
204.0556483885697 11.238778549028911 10.667709350585938 5.51 5.239140764103825 0.103 0.29
126.52252967112156 13.009358527748777 10.457275390625 4.39 4.16611188289124 0.15 0.99
167.9633807945681 26.675298809919422 10.129478454589844 5.68 5.0170560667964805 0.25 0.95
142.441347111994 -0.6081570305317773 10.635502815246582 6.41 5.150620552099179 0.5 0.26
252.1466331444109 41.600458155409235 10.025768280029297 5.02 4.984346704739557 0.459 0.78
153.5768481291984 6.5129064356960935 10.048826217651367 3.28 3.0963118034750914 0.224 0.29
140.28218258768945 4.833291522588833 10.495208740234375 3.9 3.728222269346732 0.81 0.34
220.63520877797137 33.74636788275747 10.2470703125 8.02 6.023994358439088 0.06 0.2
192.6318074622955 42.56038836244058 10.346658706665039 5.35 5.279179474756604 0.074 0.89
143.76353894639252 34.28428984684037 10.52176570892334 3.04 2.664631637390251 0.575 0.46
160.58854235682634 16.287474335643115 10.453989028930664 10.59 9.833458179795597 0.021 0.16
229.1949575294285 8.93896111473918 10.5918607711792 5.26 5.2406175457301085 0.421 0.27
135.50529723930453 7.3813752096948875 10.687797546386719 4.71 4.667200090969645 0.242 1.0
160.6680911400282 16.29219710733639 10.797261238098145 7.94 6.8539630077468505 0.043 0.29
177.87898553849297 -0.07775783552070181 10.411527633666992 3.42 3.276696954060702 0.476 0.62
135.0238973644609 56.51775580188585 10.234121322631836 5.59 5.442893925280399 0.417 0.95
140.93663132803 -0.5179623241332522 10.52481460571289 5.41 5.235949154667308 0.868 0.36
143.04275142733755 36.82714336819295 10.75704574584961 5.77 3.2391240435866524 0.056 1.0
184.7557094745413 67.14503780376415 10.419963836669922 6.2 5.909974017079494 0.394 0.82
239.71692645757497 26.13558150611348 10.126896858215332 7.45 6.750285125890641 0.703 0.03
140.54060965277802 -0.5395726249862417 11.218232154846191 10.14 8.111690790516475 0.02 0.16
154.0134384264767 6.507872702088737 10.004490852355957 8.44 7.454493417126249 0.25 0.08
229.8978968756418 3.6069221450668576 10.62804126739502 4.52 4.339233872855447 0.8 0.36
243.21428981021333 39.051772232418614 10.622715950012207 8.06 6.997611589664645 0.172 0.02
238.0574649026538 43.503019514241934 10.363768577575684 6.1 5.0746678499944995 0.148 0.17
177.8811078001005 -0.050999490465272045 10.742120742797852 5.08 3.805530284881097 0.759 0.7
241.7996845091254 18.452884993578557 10.217087745666504 8.96 7.571121448105252 0.421 0.2
172.95423904572797 20.402893234544724 10.715060234069824 6.01 4.6820425993819885 0.284 0.24
211.4286634854219 9.512311229948823 10.586210250854492 12.14 9.46831041361445 0.032 0.74
179.20205475950365 61.441490975005166 10.171751022338867 6.46 12.402685417711043 0.281 0.23
211.41603621208313 57.356418410745576 10.110662460327148 6.04 5.1145206436739175 0.219 0.32
251.0450489955922 39.788762124965665 10.724757194519043 4.79 4.435657469765558 0.129 0.26
216.5110415693191 49.521732490617396 10.266826629638672 7.0 6.33139282936641 0.979 0.27
262.68916482281406 56.966713037419474 10.058242797851562 4.3 4.175130408725559 0.231 0.18
147.38113150713664 35.26466551288325 10.654582023620605 6.14 5.704397064310521 0.154 0.57
154.34950478806329 6.5782156446808635 10.108983039855957 4.33 4.2018749908000546 0.036 0.13
178.0590500596505 61.37855064525818 10.316900253295898 6.22 6.364968144613864 1.0 0.83
331.8076069203416 -0.5984836373328499 10.226601600646973 4.46 3.9707537706495173 0.235 0.07
230.43950257969473 48.27134448611615 10.845980644226074 11.01 9.120430236834641 0.73 0.11
250.2858110360438 40.421510365884515 10.367536544799805 3.81 3.712200104408078 0.147 0.92
162.86034040734071 16.516916589733533 10.737902641296387 6.65 6.7274730464747465 0.182 0.42
171.65817662265016 35.42314640689157 10.82466983795166 10.57 7.837767998383553 0.387 0.3
250.5341133246938 40.27691069565905 10.503530502319336 8.41 8.248942486908028 0.208 0.07
130.58830991185872 36.22144398455265 10.624303817749023 3.98 3.9789918118512877 0.161 0.39
25.327327722068617 -0.21043417902896028 10.158190727233887 4.71 4.546959048342252 0.227 0.93
223.14805310100044 17.451102932050723 10.775675773620605 8.83 8.702971705127093 0.0 0.3
173.0885005242176 35.057052909148744 10.42016315460205 5.49 4.564045288989754 0.879 0.34
119.16880831605155 16.92011430625604 10.43282413482666 3.35 2.9814601673851637 0.194 0.59
159.87381167447128 5.79539516713174 10.031227111816406 4.78 4.104711049978782 0.441 0.15
179.9274930645128 29.786797011392682 10.58749008178711 4.77 4.593084298632457 0.367 0.49
130.59755556707933 36.2597477325702 10.757950782775879 8.48 7.355581749663275 0.765 0.28
170.40994522034097 16.03189464126874 10.25439167022705 6.3 5.765657061982767 0.0 0.12
120.93298714853083 10.051769193127237 10.282000541687012 4.97 4.614188334520857 0.159 0.08
240.30543038915704 24.4816564040791 10.667118072509766 3.51 3.744042013852684 0.611 0.08
230.3269284749726 2.2695712702146618 10.41358470916748 5.43 4.976479492250391 0.033 0.04
340.0297302482357 -0.8924517640000179 10.884918212890625 4.46 3.8423591197262033 0.243 0.67
187.0586340750373 7.607903843352729 10.126410484313965 2.59 2.9411351696435086 0.265 0.45
118.00103886449843 16.563745760364895 10.682966232299805 4.33 3.0426463224621125 0.351 0.7
167.3869827245818 5.097202636027084 10.653818130493164 5.6 4.220120347527563 0.782 0.36
218.72178935056098 9.510796706146008 10.276611328125 4.23 3.93381456258765 0.667 0.28
225.6966485158537 28.699185887782992 10.60424518585205 5.56 5.186127763368375 0.127 0.2
231.34866924464598 -0.7099790891021963 10.673229217529297 7.71 6.4338789356575035 0.977 0.34
176.01895826164395 -2.817177803017313 10.289420127868652 2.78 2.6399198688935703 0.9 0.43
